transaction_id,item_id,account_id,date,name,merchant_name,amount,pending
aZXDkbyaWnhQWEA3mj5QTdRN8DgA3VfZBveMy,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-07-02,KFC,KFC,500.0,False
4Rbm65jQeEIrZ6pnjq8rfEVM7vob4qSJQK3PD,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-07-02,AUTOMATIC PAYMENT - THANK,,2078.5,False
NENXqDbQx4texLWlZmoeskVyDpWMGaHy4z7zM,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-06-21,Touchstone Climbing,,78.5,False
PlWVrDXMaPhoadl9v8noTvLNjpMBxauoPnNnG,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-06-08,United Airlines,United Airlines,500.0,False
jW5zpnXMqDSGexypBJbGUGJwPA1MkeI6VjGjD,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-06-03,Tectra Inc,,500.0,False
7KbkPD31MGUlgPX9mW8lFa37RBEwGACdoa1am,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-06-02,Madison Bicycle Shop,,500.0,False
epXn6WQjk9HrJM5vkKorfrVKD5eGobtr4XVXl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-06-02,KFC,KFC,500.0,False
QqMyzDg14jI7vEq98yn7T36PdxLaylFw5nanE,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-06-02,AUTOMATIC PAYMENT - THANK,,2078.5,False
Z4MRbWDK1ohzva49wMnzcdwKbzQxZ5fe6vbvX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-05-22,Touchstone Climbing,,78.5,False
M84XlDGe3aH734WMnxp7TyQqNpBJEAsLJ575y,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-05-09,United Airlines,United Airlines,500.0,False
1RV8JE3jkoIrLMeJwnQrfARpBWqmw3Fp8amar,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-05-04,Tectra Inc,,500.0,False
LkaXMDy7BdIyBNnmEvLyIalNPKVAxrCkXm9mW,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-05-03,Madison Bicycle Shop,,500.0,False
pBD4gnp8xrUGAMVWrNRGUygKmV1rnpspZqKql,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-05-03,KFC,KFC,500.0,False
ozDabnNg3KhjmPE6KMbjfjgB16aMyXcodPKP5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-05-03,AUTOMATIC PAYMENT - THANK,,2078.5,False
ggXqpWZeyRHBAMnPKgwBIGzZ6nD9BAIExGMG8,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-04-22,Touchstone Climbing,,78.5,False
8rmX6EVL1nsv9kJ8AalvFbpKWnQkyrFWbRrRo,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-04-09,United Airlines,United Airlines,500.0,False
EQKX7DExyqhbAoxm8pjbIaEgeW6mPJC4qMEMq,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-04-04,Tectra Inc,,500.0,False
WxMnJDgEQ1hBQDxaW3dBIKlw5G6VbEi6k545G,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-04-03,Madison Bicycle Shop,,500.0,False
APVX1EbrGDhyJpr3e8ayIQVa6WqlZBu9QkokX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-04-03,KFC,KFC,500.0,False
GMzXwDBalrfXl19PEjeXH3vymAxMwgF65LnLl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-04-03,AUTOMATIC PAYMENT - THANK,,2078.5,False
nrDd4n1okqsP49yDqVbPsPg7y64eomtAjXGXo,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-03-23,Touchstone Climbing,,78.5,False
bMXnpWQ4AbflAkEeg61lFlJ985ye4ncmXJ3Jk,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-03-10,United Airlines,United Airlines,500.0,False
mKDxJnZpzlUNaxoMl3bNcGxKbo4m19IgDlAlm,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-03-05,Tectra Inc,,500.0,False
y7K1dnzxQPfGnREymMpGUVqpE783xlF4zZDZd,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-03-04,Madison Bicycle Shop,,500.0,False
9z7XkENpLbhkg57yJpqkSpvPbnQVmlC4p3E31,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-03-04,KFC,KFC,500.0,False
vNDQBn9zjaHmeJ1pbZ7mIwv417JzNaCqMPXPd,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-03-04,AUTOMATIC PAYMENT - THANK,,2078.5,False
RKMnBDXLN7UBN4KzqErBI4AkyRMEqJcagLGLL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-02-22,Touchstone Climbing,,78.5,False
6q6DXENMZAIe69bkDv8eswmzag3DR8C8Bqxqa,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-02-09,United Airlines,United Airlines,500.0,False
XdGJoWElZLTjZJA4xqmjfv9AmZ5PXBubmrxrp,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-02-04,Tectra Inc,,500.0,False
DeqXoDj3mlhDevWmJRPDSL91mG8WPNf35rXrz,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-02-03,Madison Bicycle Shop,,500.0,False
V3LJpDG8eMfLepAd89nLTKgz6lRGVBi9BvnvW,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-02-03,KFC,KFC,500.0,False
wPlZ3m9B74hp1MoEA4Qpsp8y1gLDJjCPbalaP,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-02-03,AUTOMATIC PAYMENT - THANK,,2078.5,False
5lb87mGZQWhwnM7bpKkwSAzWaGgKDRF51EpEG,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-01-23,Touchstone Climbing,,78.5,False
JpxXkDRPr3HdrNPeqQMdI5zqVpaZJdcBDG5Go,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-01-10,United Airlines,United Airlines,500.0,False
klDBwWj1KVh9xkEQg7e9S9gLJEMwaBiLl3838,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-01-05,Tectra Inc,,500.0,False
lkD37n5LrwI4dbEABN94C4ezxM7wdXcpV5r5J,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-01-04,Madison Bicycle Shop,,500.0,False
q3DklypEdzfeJPwaZzNesEQvJ6LVM4Sgz5V5L,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-01-04,KFC,KFC,500.0,False
KodXRD9jzxcazNjQEG1aT6NlPkXazKiRxjmj5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-01-04,AUTOMATIC PAYMENT - THANK,,2078.5,False
rxDPqnylaBhQjPENeM7QTQAW7zBPMmu7eXDXm,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-12-24,Touchstone Climbing,,78.5,False
zerLJXxdZjh8VJbpq4X8i9MZgjDPmBil5KgK6,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-12-11,United Airlines,United Airlines,500.0,False
vNDQBn9zjaHmeJ1pbZ7mIwv417JzNaCqMPXP7,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-12-06,Tectra Inc,,500.0,False
RKMnBDXLN7UBN4KzqErBI4AkyRMEqJcagLGLr,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-12-05,Madison Bicycle Shop,,500.0,False
6q6DXENMZAIe69bkDv8eswmzag3DR8C8BqxqE,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-12-05,KFC,KFC,500.0,False
XdGJoWElZLTjZJA4xqmjfv9AmZ5PXBubmrxrw,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-12-05,AUTOMATIC PAYMENT - THANK,,2078.5,False
DeqXoDj3mlhDevWmJRPDSL91mG8WPNf35rXrj,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-11-24,Touchstone Climbing,,78.5,False
V3LJpDG8eMfLepAd89nLTKgz6lRGVBi9Bvnv7,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-11-11,United Airlines,United Airlines,500.0,False
wPlZ3m9B74hp1MoEA4Qpsp8y1gLDJjCPbalyW,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-11-06,Tectra Inc,,500.0,False
5lb87mGZQWhwnM7bpKkwSAzWaGgKDRF51Ep4R,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-11-05,Madison Bicycle Shop,,500.0,False
JpxXkDRPr3HdrNPeqQMdI5zqVpaZJdcBDG5Km,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-11-05,KFC,KFC,500.0,False
klDBwWj1KVh9xkEQg7e9S9gLJEMwaBiLl38GX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-11-05,AUTOMATIC PAYMENT - THANK,,2078.5,False
lkD37n5LrwI4dbEABN94C4ezxM7wdXcpV5rze,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-10-25,Touchstone Climbing,,78.5,False
q3DklypEdzfeJPwaZzNesEQvJ6LVM4Sgz5Vvk,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-10-12,United Airlines,United Airlines,500.0,False
KodXRD9jzxcazNjQEG1aT6NlPkXazKiRxjm7A,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-10-07,Tectra Inc,,500.0,False
rxDPqnylaBhQjPENeM7QTQAW7zBPMmu7eXDWM,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-10-06,Madison Bicycle Shop,,500.0,False
zerLJXxdZjh8VJbpq4X8i9MZgjDPmBil5KgZQ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-10-06,KFC,KFC,500.0,False
BjZXwbdznVTWM6zxB54WTboaGEQXjqF4b1LRx,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-10-06,AUTOMATIC PAYMENT - THANK,,2078.5,False
3Rb5PAwe78IwXadJBW8wSJDnPVRla7fZDL8vg,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-09-25,Touchstone Climbing,,78.5,False
xjqMxnw3eNToJMVpwAmoTnGXm6v75Ai63ZAXP,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2023-09-12,United Airlines,United Airlines,500.0,False
aZXDkbyaWnhQWEA3mj5QTdRN8DgA3VfZBvebm,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-07-17,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
4Rbm65jQeEIrZ6pnjq8rfEVM7vob4qSJQK3qQ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-06-17,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
NENXqDbQx4texLWlZmoeskVyDpWMGaHy4z7b1,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-05-18,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
PlWVrDXMaPhoadl9v8noTvLNjpMBxauoPnNbM,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-04-18,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
jW5zpnXMqDSGexypBJbGUGJwPA1MkeI6VjGk5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-03-19,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
7KbkPD31MGUlgPX9mW8lFa37RBEwGACdoa1zZ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-02-17,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
epXn6WQjk9HrJM5vkKorfrVKD5eGobtr4XVKb,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2025-01-18,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
QqMyzDg14jI7vEq98yn7T36PdxLaylFw5naLM,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-12-19,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
Z4MRbWDK1ohzva49wMnzcdwKbzQxZ5fe6vbwL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-11-19,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
M84XlDGe3aH734WMnxp7TyQqNpBJEAsLJ57Av,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-10-20,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
1RV8JE3jkoIrLMeJwnQrfARpBWqmw3Fp8amy1,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-09-20,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
LkaXMDy7BdIyBNnmEvLyIalNPKVAxrCkXm94m,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-08-21,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
pBD4gnp8xrUGAMVWrNRGUygKmV1rnpspZqK66,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-07-22,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
ozDabnNg3KhjmPE6KMbjfjgB16aMyXcodPKB4,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-06-22,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
ggXqpWZeyRHBAMnPKgwBIGzZ6nD9BAIExGMZl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-05-23,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
8rmX6EVL1nsv9kJ8AalvFbpKWnQkyrFWbRrQw,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-04-23,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
EQKX7DExyqhbAoxm8pjbIaEgeW6mPJC4qMEA4,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-03-24,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
WxMnJDgEQ1hBQDxaW3dBIKlw5G6VbEi6k54NP,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-02-23,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
APVX1EbrGDhyJpr3e8ayIQVa6WqlZBu9QkoV6,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2024-01-24,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
GMzXwDBalrfXl19PEjeXH3vymAxMwgF65LnNn,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2023-12-25,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
nrDd4n1okqsP49yDqVbPsPg7y64eomtAjXG7E,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2023-11-25,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
bMXnpWQ4AbflAkEeg61lFlJ985ye4ncmXJ39E,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2023-10-26,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
mKDxJnZpzlUNaxoMl3bNcGxKbo4m19IgDlAKr,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,WxMnJDgEQ1hBQDxaW3dBIKlojQoR56T6x61E6,2023-09-26,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
V6NJvaWpwgtPd56vnMAbFKb7Par8dzu9ZbaNG,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-08-30,Uber 072515 SF**POOL**,Uber,6.33,False
ww8ZMbK3x5IyEVbBQloKUp6XMNV3lytP1AGKe,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-08-17,Uber 063015 SF**POOL**,Uber,5.4,False
5R98P4o7JVCAbEXQk873UAmxvw8Q5WH5QzvLN,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-08-15,United Airlines,United Airlines,-500.0,False
J67Xv4EkQbtle51WM3Pzf5BxmyGL1qIBepANa,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-08-14,McDonald's,McDonald's,12.0,False
kP8B3xywpmCMQ1LReXE8I9bxWZPAVLuL1r9Rk,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-08-14,Starbucks,Starbucks,4.33,False
ljy3x9Z7J1tDAlRy9WEeU4rpPoRmnzcpm14Ak,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-08-13,SparkFun,FUN,89.4,False
qM8kPbRlqjtoanjyN9wVTEqyDkrpxvSgy8EX1,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,r1mPkgJqK5IZN3X17KEnFQ6dLborbqh7x5RNa,2025-08-17,CREDIT CARD 3333 PAYMENT *//,,25.0,False
K6lXv4nRyVtqQ57m1xjlI6WvL9j5BluRDgy3b,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,r1mPkgJqK5IZN3X17KEnFQ6dLborbqh7x5RNa,2025-08-12,INTRST PYMNT,,-4.22,False
r1mPkgJqK5IZN3X17KEnFQqLpvVJoWU7kLQB6,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,zVDLpamJA5uypkgnXEbwU9k6NebQeoul9vb6g,2025-08-16,CD DEPOSIT .INITIAL.,,1000.0,False
zVDLpamJA5uypkgnXEbwU9oNL1XlbZulXDV8m,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,BA3XEDRwv5cjxE1K4GzNSbK5rBeyBwF4PKoVZ,2025-09-01,United Airlines,United Airlines,500.0,False
BA3XEDRwv5cjxE1K4GzNSbwrmp1Leau4xqBJg,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,BA3XEDRwv5cjxE1K4GzNSbK5rBeyBwF4PKoVZ,2025-08-27,Tectra Inc,,500.0,False
3o954GKPLvu1JRnm8odeSJdKq8bQvnCZVGANV,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,BA3XEDRwv5cjxE1K4GzNSbK5rBeyBwF4PKoVZ,2025-08-26,Madison Bicycle Shop,,500.0,False
xyQM1grxRXczpP5jm6VRcnQjN1zWRXu6Km1WM,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,BA3XEDRwv5cjxE1K4GzNSbK5rBeyBwF4PKoVZ,2025-08-26,KFC,KFC,500.0,False
dBmbvDwgNJulaWb8vyoJfGaev3mwbghJnokAz,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,BA3XEDRwv5cjxE1K4GzNSbK5rBeyBwF4PKoVZ,2025-08-26,AUTOMATIC PAYMENT - THANK,,2078.5,False
aKmDvBekP3Id3voe5nA8sdbEp9rJ6NuZKpNG5,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,BA3XEDRwv5cjxE1K4GzNSbK5rBeyBwF4PKoVZ,2025-08-15,Touchstone Climbing,,78.5,False
4DJmNar6pVionE7x8LpaTEn3APxWwMSJR8oEy,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,R6xnvQ8BZ1tdz5eLr7Kxs4X6g5a95WfaKvV5w,2025-08-16,ACH Electronic CreditGUSTO PAY 123456,,5850.0,False
ww8ZMbK3x5IyEVbBQloKUp6RQPnlV6iPR9Gxl,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-31,Uber 072515 SF**POOL**,Uber,6.33,False
5R98P4o7JVCAbEXQk873UAmpEZB58mT5yVvAg,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-18,Uber 063015 SF**POOL**,Uber,5.4,False
J67Xv4EkQbtle51WM3Pzf5BKeX31GBuBMjAv1,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-16,United Airlines,United Airlines,-500.0,False
kP8B3xywpmCMQ1LReXE8I9bRpm4VPbHLDE9em,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-15,McDonald's,McDonald's,12.0,False
